ID,NOME,VALOR
10942,NOME 10942,10942000.55
10943,NOME 10943,10943000.55
10944,NOME 10944,10944000.55
10945,NOME 10945,10945000.55
10946,NOME 10946,10946000.55
10947,NOME 10947,10947000.55
10948,NOME 10948,10948000.55
10949,NOME 10949,10949000.55
10950,NOME 10950,10950000.55
10951,NOME 10951,10951000.55
10952,NOME 10952,10952000.55
10953,NOME 10953,10953000.55
10954,NOME 10954,10954000.55
10955,NOME 10955,10955000.55
10956,NOME 10956,10956000.55
10957,NOME 10957,10957000.55
10958,NOME 10958,10958000.55
10959,NOME 10959,10959000.55
10960,NOME 10960,10960000.55
10961,NOME 10961,10961000.55
10962,NOME 10962,10962000.55
10963,NOME 10963,10963000.55
10964,NOME 10964,10964000.55
10965,NOME 10965,10965000.55
10966,NOME 10966,10966000.55
10967,NOME 10967,10967000.55
10968,NOME 10968,10968000.55
10969,NOME 10969,10969000.55
10970,NOME 10970,10970000.55
10971,NOME 10971,10971000.55
10972,NOME 10972,10972000.55
10973,NOME 10973,10973000.55
10974,NOME 10974,10974000.55
10975,NOME 10975,10975000.55
10976,NOME 10976,10976000.55
10977,NOME 10977,10977000.55
10978,NOME 10978,10978000.55
10979,NOME 10979,10979000.55
10980,NOME 10980,10980000.55
10981,NOME 10981,10981000.55
10982,NOME 10982,10982000.55
10983,NOME 10983,10983000.55
10984,NOME 10984,10984000.55
10985,NOME 10985,10985000.55
10986,NOME 10986,10986000.55
10987,NOME 10987,10987000.55
10988,NOME 10988,10988000.55
10989,NOME 10989,10989000.55
10990,NOME 10990,10990000.55
10991,NOME 10991,10991000.55
10992,NOME 10992,10992000.55
10993,NOME 10993,10993000.55
10994,NOME 10994,10994000.55
10995,NOME 10995,10995000.55
10996,NOME 10996,10996000.55
10997,NOME 10997,10997000.55
10998,NOME 10998,10998000.55
10999,NOME 10999,10999000.55
11000,NOME 11000,11000000.55
11001,NOME 11001,11001000.55
11002,NOME 11002,11002000.55
11003,NOME 11003,11003000.55
11004,NOME 11004,11004000.55
11005,NOME 11005,11005000.55
11006,NOME 11006,11006000.55
11007,NOME 11007,11007000.55
11008,NOME 11008,11008000.55
11009,NOME 11009,11009000.55
11010,NOME 11010,11010000.55
11011,NOME 11011,11011000.55
11012,NOME 11012,11012000.55
11013,NOME 11013,11013000.55
11014,NOME 11014,11014000.55
11015,NOME 11015,11015000.55
11016,NOME 11016,11016000.55
11017,NOME 11017,11017000.55
11018,NOME 11018,11018000.55
11019,NOME 11019,11019000.55
11020,NOME 11020,11020000.55
11021,NOME 11021,11021000.55
11022,NOME 11022,11022000.55
11023,NOME 11023,11023000.55
11024,NOME 11024,11024000.55
11025,NOME 11025,11025000.55
11026,NOME 11026,11026000.55
11027,NOME 11027,11027000.55
11028,NOME 11028,11028000.55
11029,NOME 11029,11029000.55
11030,NOME 11030,11030000.55
11031,NOME 11031,11031000.55
11032,NOME 11032,11032000.55
11033,NOME 11033,11033000.55
11034,NOME 11034,11034000.55
11035,NOME 11035,11035000.55
11036,NOME 11036,11036000.55
11037,NOME 11037,11037000.55
11038,NOME 11038,11038000.55
11039,NOME 11039,11039000.55
11040,NOME 11040,11040000.55
11041,NOME 11041,11041000.55
11042,NOME 11042,11042000.55
11043,NOME 11043,11043000.55
11044,NOME 11044,11044000.55
11045,NOME 11045,11045000.55
11046,NOME 11046,11046000.55
11047,NOME 11047,11047000.55
11048,NOME 11048,11048000.55
11049,NOME 11049,11049000.55
11050,NOME 11050,11050000.55
11051,NOME 11051,11051000.55
11052,NOME 11052,11052000.55
11053,NOME 11053,11053000.55
11054,NOME 11054,11054000.55
11055,NOME 11055,11055000.55
11056,NOME 11056,11056000.55
11057,NOME 11057,11057000.55
11058,NOME 11058,11058000.55
11059,NOME 11059,11059000.55
11060,NOME 11060,11060000.55
11061,NOME 11061,11061000.55
11062,NOME 11062,11062000.55
11063,NOME 11063,11063000.55
11064,NOME 11064,11064000.55
11065,NOME 11065,11065000.55
11066,NOME 11066,11066000.55
11067,NOME 11067,11067000.55
11068,NOME 11068,11068000.55
11069,NOME 11069,11069000.55
11070,NOME 11070,11070000.55
11071,NOME 11071,11071000.55
11072,NOME 11072,11072000.55
11073,NOME 11073,11073000.55
11074,NOME 11074,11074000.55
11075,NOME 11075,11075000.55
11076,NOME 11076,11076000.55
11077,NOME 11077,11077000.55
11078,NOME 11078,11078000.55
11079,NOME 11079,11079000.55
11080,NOME 11080,11080000.55
11081,NOME 11081,11081000.55
11082,NOME 11082,11082000.55
11083,NOME 11083,11083000.55
11084,NOME 11084,11084000.55
11085,NOME 11085,11085000.55
11086,NOME 11086,11086000.55
11087,NOME 11087,11087000.55
11088,NOME 11088,11088000.55
11089,NOME 11089,11089000.55
11090,NOME 11090,11090000.55
11091,NOME 11091,11091000.55
11092,NOME 11092,11092000.55
11093,NOME 11093,11093000.55
11094,NOME 11094,11094000.55
11095,NOME 11095,11095000.55
11096,NOME 11096,11096000.55
11097,NOME 11097,11097000.55
11098,NOME 11098,11098000.55
11099,NOME 11099,11099000.55
11100,NOME 11100,11100000.55
11101,NOME 11101,11101000.55
11102,NOME 11102,11102000.55
11103,NOME 11103,11103000.55
11104,NOME 11104,11104000.55
11105,NOME 11105,11105000.55
11106,NOME 11106,11106000.55
11107,NOME 11107,11107000.55
11108,NOME 11108,11108000.55
11109,NOME 11109,11109000.55
11110,NOME 11110,11110000.55
11111,NOME 11111,11111000.55
11112,NOME 11112,11112000.55
11113,NOME 11113,11113000.55
11114,NOME 11114,11114000.55
11115,NOME 11115,11115000.55
11116,NOME 11116,11116000.55
11117,NOME 11117,11117000.55
11118,NOME 11118,11118000.55
11119,NOME 11119,11119000.55
11120,NOME 11120,11120000.55
11121,NOME 11121,11121000.55
11122,NOME 11122,11122000.55
11123,NOME 11123,11123000.55
11124,NOME 11124,11124000.55
11125,NOME 11125,11125000.55
11126,NOME 11126,11126000.55
11127,NOME 11127,11127000.55
11128,NOME 11128,11128000.55
11129,NOME 11129,11129000.55
11130,NOME 11130,11130000.55
11131,NOME 11131,11131000.55
11132,NOME 11132,11132000.55
11133,NOME 11133,11133000.55
11134,NOME 11134,11134000.55
11135,NOME 11135,11135000.55
11136,NOME 11136,11136000.55
11137,NOME 11137,11137000.55
11138,NOME 11138,11138000.55
11139,NOME 11139,11139000.55
11140,NOME 11140,11140000.55
11141,NOME 11141,11141000.55
11142,NOME 11142,11142000.55
11143,NOME 11143,11143000.55
11144,NOME 11144,11144000.55
11145,NOME 11145,11145000.55
11146,NOME 11146,11146000.55
11147,NOME 11147,11147000.55
11148,NOME 11148,11148000.55
11149,NOME 11149,11149000.55
11150,NOME 11150,11150000.55
11151,NOME 11151,11151000.55
11152,NOME 11152,11152000.55
11153,NOME 11153,11153000.55
11154,NOME 11154,11154000.55
11155,NOME 11155,11155000.55
11156,NOME 11156,11156000.55
11157,NOME 11157,11157000.55
11158,NOME 11158,11158000.55
11159,NOME 11159,11159000.55
11160,NOME 11160,11160000.55
11161,NOME 11161,11161000.55
11162,NOME 11162,11162000.55
11163,NOME 11163,11163000.55
11164,NOME 11164,11164000.55
11165,NOME 11165,11165000.55
11166,NOME 11166,11166000.55
11167,NOME 11167,11167000.55
11168,NOME 11168,11168000.55
11169,NOME 11169,11169000.55
11170,NOME 11170,11170000.55
11171,NOME 11171,11171000.55
11172,NOME 11172,11172000.55
11173,NOME 11173,11173000.55
11174,NOME 11174,11174000.55
11175,NOME 11175,11175000.55
11176,NOME 11176,11176000.55
11177,NOME 11177,11177000.55
11178,NOME 11178,11178000.55
11179,NOME 11179,11179000.55
11180,NOME 11180,11180000.55
11181,NOME 11181,11181000.55
11182,NOME 11182,11182000.55
11183,NOME 11183,11183000.55
11184,NOME 11184,11184000.55
11185,NOME 11185,11185000.55
11186,NOME 11186,11186000.55
11187,NOME 11187,11187000.55
11188,NOME 11188,11188000.55
11189,NOME 11189,11189000.55
11190,NOME 11190,11190000.55
11191,NOME 11191,11191000.55
11192,NOME 11192,11192000.55
11193,NOME 11193,11193000.55
11194,NOME 11194,11194000.55
11195,NOME 11195,11195000.55
11196,NOME 11196,11196000.55
11197,NOME 11197,11197000.55
11198,NOME 11198,11198000.55
11199,NOME 11199,11199000.55
11200,NOME 11200,11200000.55
11201,NOME 11201,11201000.55
11202,NOME 11202,11202000.55
11203,NOME 11203,11203000.55
11204,NOME 11204,11204000.55
11205,NOME 11205,11205000.55
11206,NOME 11206,11206000.55
11207,NOME 11207,11207000.55
11208,NOME 11208,11208000.55
11209,NOME 11209,11209000.55
11210,NOME 11210,11210000.55
11211,NOME 11211,11211000.55
11212,NOME 11212,11212000.55
11213,NOME 11213,11213000.55
11214,NOME 11214,11214000.55
11215,NOME 11215,11215000.55
11216,NOME 11216,11216000.55
11217,NOME 11217,11217000.55
11218,NOME 11218,11218000.55
11219,NOME 11219,11219000.55
11220,NOME 11220,11220000.55
11221,NOME 11221,11221000.55
11222,NOME 11222,11222000.55
11223,NOME 11223,11223000.55
11224,NOME 11224,11224000.55
11225,NOME 11225,11225000.55
11226,NOME 11226,11226000.55
11227,NOME 11227,11227000.55
11228,NOME 11228,11228000.55
11229,NOME 11229,11229000.55
11230,NOME 11230,11230000.55
11231,NOME 11231,11231000.55
11232,NOME 11232,11232000.55
11233,NOME 11233,11233000.55
11234,NOME 11234,11234000.55
11235,NOME 11235,11235000.55
11236,NOME 11236,11236000.55
11237,NOME 11237,11237000.55
11238,NOME 11238,11238000.55
11239,NOME 11239,11239000.55
11240,NOME 11240,11240000.55
11241,NOME 11241,11241000.55
11242,NOME 11242,11242000.55
11243,NOME 11243,11243000.55
11244,NOME 11244,11244000.55
11245,NOME 11245,11245000.55
11246,NOME 11246,11246000.55
11247,NOME 11247,11247000.55
11248,NOME 11248,11248000.55
11249,NOME 11249,11249000.55
11250,NOME 11250,11250000.55
11251,NOME 11251,11251000.55
11252,NOME 11252,11252000.55
11253,NOME 11253,11253000.55
11254,NOME 11254,11254000.55
11255,NOME 11255,11255000.55
11256,NOME 11256,11256000.55
11257,NOME 11257,11257000.55
11258,NOME 11258,11258000.55
11259,NOME 11259,11259000.55
11260,NOME 11260,11260000.55
11261,NOME 11261,11261000.55
11262,NOME 11262,11262000.55
11263,NOME 11263,11263000.55
11264,NOME 11264,11264000.55
11265,NOME 11265,11265000.55
11266,NOME 11266,11266000.55
11267,NOME 11267,11267000.55
11268,NOME 11268,11268000.55
11269,NOME 11269,11269000.55
11270,NOME 11270,11270000.55
11271,NOME 11271,11271000.55
11272,NOME 11272,11272000.55
11273,NOME 11273,11273000.55
11274,NOME 11274,11274000.55
11275,NOME 11275,11275000.55
11276,NOME 11276,11276000.55
11277,NOME 11277,11277000.55
11278,NOME 11278,11278000.55
11279,NOME 11279,11279000.55
11280,NOME 11280,11280000.55
11281,NOME 11281,11281000.55
11282,NOME 11282,11282000.55
11283,NOME 11283,11283000.55
11284,NOME 11284,11284000.55
11285,NOME 11285,11285000.55
11286,NOME 11286,11286000.55
11287,NOME 11287,11287000.55
11288,NOME 11288,11288000.55
11289,NOME 11289,11289000.55
11290,NOME 11290,11290000.55
11291,NOME 11291,11291000.55
11292,NOME 11292,11292000.55
11293,NOME 11293,11293000.55
11294,NOME 11294,11294000.55
11295,NOME 11295,11295000.55
11296,NOME 11296,11296000.55
11297,NOME 11297,11297000.55
11298,NOME 11298,11298000.55
11299,NOME 11299,11299000.55
11300,NOME 11300,11300000.55
11301,NOME 11301,11301000.55
11302,NOME 11302,11302000.55
11303,NOME 11303,11303000.55
11304,NOME 11304,11304000.55
11305,NOME 11305,11305000.55
11306,NOME 11306,11306000.55
11307,NOME 11307,11307000.55
11308,NOME 11308,11308000.55
11309,NOME 11309,11309000.55
11310,NOME 11310,11310000.55
11311,NOME 11311,11311000.55
11312,NOME 11312,11312000.55
11313,NOME 11313,11313000.55
11314,NOME 11314,11314000.55
11315,NOME 11315,11315000.55
11316,NOME 11316,11316000.55
11317,NOME 11317,11317000.55
11318,NOME 11318,11318000.55
11319,NOME 11319,11319000.55
11320,NOME 11320,11320000.55
11321,NOME 11321,11321000.55
11322,NOME 11322,11322000.55
11323,NOME 11323,11323000.55
11324,NOME 11324,11324000.55
11325,NOME 11325,11325000.55
11326,NOME 11326,11326000.55
11327,NOME 11327,11327000.55
11328,NOME 11328,11328000.55
11329,NOME 11329,11329000.55
11330,NOME 11330,11330000.55
11331,NOME 11331,11331000.55
11332,NOME 11332,11332000.55
11333,NOME 11333,11333000.55
11334,NOME 11334,11334000.55
11335,NOME 11335,11335000.55
11336,NOME 11336,11336000.55
11337,NOME 11337,11337000.55
11338,NOME 11338,11338000.55
11339,NOME 11339,11339000.55
11340,NOME 11340,11340000.55
11341,NOME 11341,11341000.55
11342,NOME 11342,11342000.55
11343,NOME 11343,11343000.55
11344,NOME 11344,11344000.55
11345,NOME 11345,11345000.55
11346,NOME 11346,11346000.55
11347,NOME 11347,11347000.55
11348,NOME 11348,11348000.55
11349,NOME 11349,11349000.55
11350,NOME 11350,11350000.55
11351,NOME 11351,11351000.55
11352,NOME 11352,11352000.55
11353,NOME 11353,11353000.55
11354,NOME 11354,11354000.55
11355,NOME 11355,11355000.55
11356,NOME 11356,11356000.55
11357,NOME 11357,11357000.55
11358,NOME 11358,11358000.55
11359,NOME 11359,11359000.55
11360,NOME 11360,11360000.55
11361,NOME 11361,11361000.55
11362,NOME 11362,11362000.55
11363,NOME 11363,11363000.55
11364,NOME 11364,11364000.55
11365,NOME 11365,11365000.55
11366,NOME 11366,11366000.55
11367,NOME 11367,11367000.55
11368,NOME 11368,11368000.55
11369,NOME 11369,11369000.55
11370,NOME 11370,11370000.55
11371,NOME 11371,11371000.55
11372,NOME 11372,11372000.55
11373,NOME 11373,11373000.55
11374,NOME 11374,11374000.55
11375,NOME 11375,11375000.55
11376,NOME 11376,11376000.55
11377,NOME 11377,11377000.55
11378,NOME 11378,11378000.55
11379,NOME 11379,11379000.55
11380,NOME 11380,11380000.55
11381,NOME 11381,11381000.55
11382,NOME 11382,11382000.55
11383,NOME 11383,11383000.55
11384,NOME 11384,11384000.55
11385,NOME 11385,11385000.55
11386,NOME 11386,11386000.55
11387,NOME 11387,11387000.55
11388,NOME 11388,11388000.55
11389,NOME 11389,11389000.55
11390,NOME 11390,11390000.55
11391,NOME 11391,11391000.55
11392,NOME 11392,11392000.55
11393,NOME 11393,11393000.55
11394,NOME 11394,11394000.55
11395,NOME 11395,11395000.55
11396,NOME 11396,11396000.55
11397,NOME 11397,11397000.55
11398,NOME 11398,11398000.55
11399,NOME 11399,11399000.55
11400,NOME 11400,11400000.55
11401,NOME 11401,11401000.55
11402,NOME 11402,11402000.55
11403,NOME 11403,11403000.55
11404,NOME 11404,11404000.55
11405,NOME 11405,11405000.55
11406,NOME 11406,11406000.55
11407,NOME 11407,11407000.55
11408,NOME 11408,11408000.55
11409,NOME 11409,11409000.55
11410,NOME 11410,11410000.55
11411,NOME 11411,11411000.55
11412,NOME 11412,11412000.55
11413,NOME 11413,11413000.55
11414,NOME 11414,11414000.55
11415,NOME 11415,11415000.55
11416,NOME 11416,11416000.55
11417,NOME 11417,11417000.55
11418,NOME 11418,11418000.55
11419,NOME 11419,11419000.55
11420,NOME 11420,11420000.55
11421,NOME 11421,11421000.55
11422,NOME 11422,11422000.55
11423,NOME 11423,11423000.55
11424,NOME 11424,11424000.55
11425,NOME 11425,11425000.55
11426,NOME 11426,11426000.55
11427,NOME 11427,11427000.55
11428,NOME 11428,11428000.55
11429,NOME 11429,11429000.55
11430,NOME 11430,11430000.55
11431,NOME 11431,11431000.55
11432,NOME 11432,11432000.55
11433,NOME 11433,11433000.55
11434,NOME 11434,11434000.55
11435,NOME 11435,11435000.55
11436,NOME 11436,11436000.55
11437,NOME 11437,11437000.55
11438,NOME 11438,11438000.55
11439,NOME 11439,11439000.55
11440,NOME 11440,11440000.55
11441,NOME 11441,11441000.55
11442,NOME 11442,11442000.55
11443,NOME 11443,11443000.55
11444,NOME 11444,11444000.55
11445,NOME 11445,11445000.55
11446,NOME 11446,11446000.55
11447,NOME 11447,11447000.55
11448,NOME 11448,11448000.55
11449,NOME 11449,11449000.55
11450,NOME 11450,11450000.55
11451,NOME 11451,11451000.55
11452,NOME 11452,11452000.55
11453,NOME 11453,11453000.55
11454,NOME 11454,11454000.55
11455,NOME 11455,11455000.55
11456,NOME 11456,11456000.55
11457,NOME 11457,11457000.55
11458,NOME 11458,11458000.55
11459,NOME 11459,11459000.55
11460,NOME 11460,11460000.55
11461,NOME 11461,11461000.55
11462,NOME 11462,11462000.55
11463,NOME 11463,11463000.55
11464,NOME 11464,11464000.55
11465,NOME 11465,11465000.55
11466,NOME 11466,11466000.55
11467,NOME 11467,11467000.55
11468,NOME 11468,11468000.55
11469,NOME 11469,11469000.55
11470,NOME 11470,11470000.55
11471,NOME 11471,11471000.55
11472,NOME 11472,11472000.55
11473,NOME 11473,11473000.55
11474,NOME 11474,11474000.55
11475,NOME 11475,11475000.55
11476,NOME 11476,11476000.55
11477,NOME 11477,11477000.55
11478,NOME 11478,11478000.55
11479,NOME 11479,11479000.55
11480,NOME 11480,11480000.55
11481,NOME 11481,11481000.55
11482,NOME 11482,11482000.55
11483,NOME 11483,11483000.55
11484,NOME 11484,11484000.55
11485,NOME 11485,11485000.55
11486,NOME 11486,11486000.55
11487,NOME 11487,11487000.55
11488,NOME 11488,11488000.55
11489,NOME 11489,11489000.55
11490,NOME 11490,11490000.55
11491,NOME 11491,11491000.55
11492,NOME 11492,11492000.55
11493,NOME 11493,11493000.55
11494,NOME 11494,11494000.55
11495,NOME 11495,11495000.55
11496,NOME 11496,11496000.55
11497,NOME 11497,11497000.55
11498,NOME 11498,11498000.55
11499,NOME 11499,11499000.55
11500,NOME 11500,11500000.55
11501,NOME 11501,11501000.55
11502,NOME 11502,11502000.55
11503,NOME 11503,11503000.55
11504,NOME 11504,11504000.55
11505,NOME 11505,11505000.55
11506,NOME 11506,11506000.55
11507,NOME 11507,11507000.55
11508,NOME 11508,11508000.55
11509,NOME 11509,11509000.55
11510,NOME 11510,11510000.55
11511,NOME 11511,11511000.55
11512,NOME 11512,11512000.55
11513,NOME 11513,11513000.55
11514,NOME 11514,11514000.55
11515,NOME 11515,11515000.55
11516,NOME 11516,11516000.55
11517,NOME 11517,11517000.55
11518,NOME 11518,11518000.55
11519,NOME 11519,11519000.55
11520,NOME 11520,11520000.55
11521,NOME 11521,11521000.55
11522,NOME 11522,11522000.55
11523,NOME 11523,11523000.55
11524,NOME 11524,11524000.55
11525,NOME 11525,11525000.55
11526,NOME 11526,11526000.55
11527,NOME 11527,11527000.55
11528,NOME 11528,11528000.55
11529,NOME 11529,11529000.55
11530,NOME 11530,11530000.55
11531,NOME 11531,11531000.55
11532,NOME 11532,11532000.55
11533,NOME 11533,11533000.55
11534,NOME 11534,11534000.55
11535,NOME 11535,11535000.55
11536,NOME 11536,11536000.55
11537,NOME 11537,11537000.55
11538,NOME 11538,11538000.55
11539,NOME 11539,11539000.55
11540,NOME 11540,11540000.55
11541,NOME 11541,11541000.55
11542,NOME 11542,11542000.55
11543,NOME 11543,11543000.55
11544,NOME 11544,11544000.55
11545,NOME 11545,11545000.55
11546,NOME 11546,11546000.55
11547,NOME 11547,11547000.55
11548,NOME 11548,11548000.55
11549,NOME 11549,11549000.55
11550,NOME 11550,11550000.55
11551,NOME 11551,11551000.55
11552,NOME 11552,11552000.55
11553,NOME 11553,11553000.55
11554,NOME 11554,11554000.55
11555,NOME 11555,11555000.55
11556,NOME 11556,11556000.55
11557,NOME 11557,11557000.55
11558,NOME 11558,11558000.55
11559,NOME 11559,11559000.55
11560,NOME 11560,11560000.55
11561,NOME 11561,11561000.55
11562,NOME 11562,11562000.55
11563,NOME 11563,11563000.55
11564,NOME 11564,11564000.55
11565,NOME 11565,11565000.55
11566,NOME 11566,11566000.55
11567,NOME 11567,11567000.55
